4651
b0955	b0955	protein_coding
b0956	b0956	protein_coding
b0957	b0957	protein_coding
b0958	b0958	protein_coding
b0959	b0959	protein_coding
b0960	b0960	protein_coding
b0961	b0961	protein_coding
b0962	b0962	protein_coding
b0963	b0963	protein_coding
b0964	b0964	protein_coding
b0965	b0965	protein_coding
b0966	b0966	protein_coding
b0967	b0967	protein_coding
b0968	b0968	protein_coding
b0969	b0969	protein_coding
b0970	b0970	protein_coding
b0971	b0971	tRNA
b0972	b0972	protein_coding
b0973	b0973	protein_coding
b0974	b0974	protein_coding
b0975	b0975	protein_coding
b0976	b0976	protein_coding
b0977	b0977	protein_coding
b0978	b0978	protein_coding
b0979	b0979	protein_coding
b4592	b4592	protein_coding
b0980	b0980	protein_coding
b0981	b0981	protein_coding
b0982	b0982	protein_coding
b0983	b0983	protein_coding
b0984	b0984	protein_coding
b0985	b0985	protein_coding
b0986	b0986	protein_coding
b0987	b0987	protein_coding
b4516	b4516	protein_coding
b0988	b0988	protein_coding
b0989	b0989	protein_coding
b0990	b0990	protein_coding
b4723	b4723	protein_coding
b0991	b0991	protein_coding
b4517	b4517	protein_coding
b0992	b0992	protein_coding
b0993	b0993	protein_coding
b0994	b0994	protein_coding
b0995	b0995	protein_coding
b0996	b0996	protein_coding
b0997	b0997	protein_coding
b0998	b0998	protein_coding
b0999	b0999	protein_coding
b1000	b1000	protein_coding
b1001	b1001	protein_coding
b1002	b1002	protein_coding
b1003	b1003	protein_coding
b1004	b1004	protein_coding
b4518	b4518	protein_coding
b1006	b1006	protein_coding
b1007	b1007	protein_coding
b1008	b1008	protein_coding
b1009	b1009	protein_coding
b1010	b1010	protein_coding
b1011	b1011	protein_coding
b1012	b1012	protein_coding
b1013	b1013	protein_coding
b1014	b1014	protein_coding
b4737	b4737	protein_coding
b1015	b1015	protein_coding
b4490	b4490	pseudogene
b1018	b1018	protein_coding
b1019	b1019	protein_coding
b1020	b1020	protein_coding
b1021	b1021	protein_coding
b1022	b1022	protein_coding
b1023	b1023	protein_coding
b1024	b1024	protein_coding
b1025	b1025	protein_coding
b1026	b1026	protein_coding
b1027	b1027	protein_coding
b1028	b1028	pseudogene
b1029	b1029	protein_coding
b1032	b1032	tRNA
b1033	b1033	protein_coding
b1034	b1034	protein_coding
b1035	b1035	protein_coding
b1036	b1036	protein_coding
b1037	b1037	protein_coding
b1038	b1038	protein_coding
b1039	b1039	protein_coding
b1040	b1040	protein_coding
b1041	b1041	protein_coding
b1042	b1042	protein_coding
b1043	b1043	protein_coding
b1044	b1044	protein_coding
b1045	b1045	protein_coding
b1046	b1046	protein_coding
b1047	b1047	protein_coding
b1048	b1048	protein_coding
b1049	b1049	protein_coding
b1050	b1050	protein_coding
b1051	b1051	protein_coding
b1053	b1053	protein_coding
b1054	b1054	protein_coding
b1055	b1055	protein_coding
b1056	b1056	protein_coding
b1057	b1057	protein_coding
b1058	b1058	protein_coding
b1059	b1059	protein_coding
b1060	b1060	protein_coding
b1061	b1061	protein_coding
b1062	b1062	protein_coding
b1063	b1063	protein_coding
b1064	b1064	protein_coding
b1065	b1065	protein_coding
b1066	b1066	protein_coding
b1067	b1067	protein_coding
b1068	b1068	protein_coding
b1069	b1069	protein_coding
b1070	b1070	protein_coding
b1071	b1071	protein_coding
b1072	b1072	protein_coding
b1073	b1073	protein_coding
b1074	b1074	protein_coding
b1075	b1075	protein_coding
b1076	b1076	protein_coding
b1077	b1077	protein_coding
b1078	b1078	protein_coding
b1079	b1079	protein_coding
b1080	b1080	protein_coding
b1081	b1081	protein_coding
b1082	b1082	protein_coding
b1083	b1083	protein_coding
b4826	b4826	ncRNA
b1084	b1084	protein_coding
b1085	b1085	protein_coding
b1086	b1086	protein_coding
b1087	b1087	protein_coding
b4418	b4418	ncRNA
b1088	b1088	protein_coding
b1089	b1089	protein_coding
b1090	b1090	protein_coding
b1091	b1091	protein_coding
b1092	b1092	protein_coding
b1093	b1093	protein_coding
b1094	b1094	protein_coding
b1095	b1095	protein_coding
b1096	b1096	protein_coding
b1097	b1097	protein_coding
b1098	b1098	protein_coding
b1099	b1099	protein_coding
b1100	b1100	protein_coding
b1101	b1101	protein_coding
b1102	b1102	protein_coding
b1103	b1103	protein_coding
b1104	b1104	protein_coding
b1105	b1105	protein_coding
b1106	b1106	protein_coding
b1107	b1107	protein_coding
b1108	b1108	protein_coding
b1109	b1109	protein_coding
b1110	b1110	protein_coding
b1111	b1111	protein_coding
b1112	b1112	protein_coding
b4832	b4832	ncRNA
b1113	b1113	protein_coding
b1114	b1114	protein_coding
b1115	b1115	protein_coding
b1116	b1116	protein_coding
b1117	b1117	protein_coding
b1118	b1118	protein_coding
b1119	b1119	protein_coding
b1120	b1120	protein_coding
b1121	b1121	protein_coding
b1122	b1122	protein_coding
b1123	b1123	protein_coding
b1124	b1124	protein_coding
b1125	b1125	protein_coding
b1126	b1126	protein_coding
b1127	b1127	protein_coding
b1128	b1128	protein_coding
b1129	b1129	protein_coding
b1130	b1130	protein_coding
b4843	b4843	ncRNA
b1131	b1131	protein_coding
b1132	b1132	protein_coding
b1133	b1133	protein_coding
b1134	b1134	protein_coding
b1135	b1135	protein_coding
b1136	b1136	protein_coding
b4806	b4806	ncRNA
b1137	b1137	protein_coding
b1138	b1138	protein_coding
b1139	b1139	protein_coding
b1140	b1140	protein_coding
b1141	b1141	protein_coding
b1142	b1142	protein_coding
b1143	b1143	protein_coding
b1144	b1144	protein_coding
b1145	b1145	protein_coding
b1146	b1146	protein_coding
b1147	b1147	protein_coding
b1148	b1148	protein_coding
b1149	b1149	protein_coding
b4692	b4692	pseudogene
b4693	b4693	pseudogene
b1150	b1150	protein_coding
b1151	b1151	protein_coding
b1152	b1152	pseudogene
b1153	b1153	protein_coding
b1154	b1154	protein_coding
b1155	b1155	protein_coding
b1156	b1156	protein_coding
b1157	b1157	pseudogene
b1158	b1158	protein_coding
b1159	b1159	protein_coding
b4519	b4519	pseudogene
b1160	b1160	protein_coding
b4738	b4738	protein_coding
b4739	b4739	protein_coding
b1161	b1161	protein_coding
b1162	b1162	protein_coding
b1163	b1163	protein_coding
b1164	b1164	protein_coding
b1165	b1165	protein_coding
b1166	b1166	protein_coding
b1167	b1167	protein_coding
b1168	b1168	protein_coding
b4520	b4520	protein_coding
b4491	b4491	pseudogene
b1171	b1171	protein_coding
b1172	b1172	protein_coding
b4593	b4593	protein_coding
b4594	b4594	protein_coding
b4521	b4521	pseudogene
b1174	b1174	protein_coding
b1175	b1175	protein_coding
b1176	b1176	protein_coding
b1177	b1177	protein_coding
b1178	b1178	protein_coding
b4816	b4816	protein_coding
b1179	b1179	protein_coding
b1180	b1180	protein_coding
b1181	b1181	protein_coding
b1182	b1182	protein_coding
b1183	b1183	protein_coding
b1184	b1184	protein_coding
b1185	b1185	protein_coding
b1186	b1186	protein_coding
b1187	b1187	protein_coding
b1188	b1188	protein_coding
b1189	b1189	protein_coding
b1190	b1190	protein_coding
b4740	b4740	protein_coding
b1191	b1191	protein_coding
b1192	b1192	protein_coding
b1193	b1193	protein_coding
b1194	b1194	protein_coding
b1195	b1195	protein_coding
b1196	b1196	protein_coding
b1197	b1197	protein_coding
b1198	b1198	protein_coding
b1199	b1199	protein_coding
b1200	b1200	protein_coding
b1201	b1201	protein_coding
b1202	b1202	protein_coding
b1203	b1203	protein_coding
b1204	b1204	protein_coding
b1205	b1205	protein_coding
b1206	b1206	protein_coding
b1207	b1207	protein_coding
b1208	b1208	protein_coding
b1209	b1209	protein_coding
b1210	b1210	protein_coding
b1211	b1211	protein_coding
b1212	b1212	protein_coding
b1213	b1213	protein_coding
b1214	b1214	protein_coding
b1215	b1215	protein_coding
b4419	b4419	protein_coding
b4420	b4420	ncRNA
b4421	b4421	protein_coding
b4422	b4422	ncRNA
b4423	b4423	protein_coding
b4424	b4424	ncRNA
b1216	b1216	protein_coding
b1217	b1217	protein_coding
b1218	b1218	protein_coding
b1219	b1219	protein_coding
b1220	b1220	protein_coding
b1221	b1221	protein_coding
b1222	b1222	protein_coding
b1223	b1223	protein_coding
b4813	b4813	ncRNA
b1224	b1224	protein_coding
b1225	b1225	protein_coding
b1226	b1226	protein_coding
b1227	b1227	protein_coding
b1228	b1228	protein_coding
b4425	b4425	ncRNA
b1229	b1229	protein_coding
b1230	b1230	tRNA
b1231	b1231	tRNA
b1232	b1232	protein_coding
b1233	b1233	protein_coding
b1234	b1234	protein_coding
b1235	b1235	protein_coding
b1236	b1236	protein_coding
b1237	b1237	protein_coding
b1238	b1238	protein_coding
b4573	b4573	pseudogene
b1241	b1241	protein_coding
b4771	b4771	protein_coding
b1242	b1242	protein_coding
b4711	b4711	protein_coding
b1243	b1243	protein_coding
b1244	b1244	protein_coding
b1245	b1245	protein_coding
b1246	b1246	protein_coding
b1247	b1247	protein_coding
b1248	b1248	protein_coding
b1249	b1249	protein_coding
b4595	b4595	protein_coding
b1250	b1250	protein_coding
b1251	b1251	protein_coding
b1252	b1252	protein_coding
b1253	b1253	protein_coding
b1254	b1254	protein_coding
b1255	b1255	protein_coding
b1256	b1256	protein_coding
b1257	b1257	protein_coding
b1258	b1258	protein_coding
b1259	b1259	protein_coding
b1260	b1260	protein_coding
b1261	b1261	protein_coding
b1262	b1262	protein_coding
b1263	b1263	protein_coding
b1264	b1264	protein_coding
b1265	b1265	protein_coding
b1266	b1266	protein_coding
b1267	b1267	protein_coding
b1268	b1268	protein_coding
b1269	b1269	protein_coding
b1270	b1270	protein_coding
b1271	b1271	protein_coding
b1272	b1272	protein_coding
b1273	b1273	protein_coding
b1274	b1274	protein_coding
b1275	b1275	protein_coding
b4522	b4522	protein_coding
b4523	b4523	protein_coding
b4741	b4741	protein_coding
b1276	b1276	protein_coding
b1277	b1277	protein_coding
b1278	b1278	protein_coding
b1279	b1279	protein_coding
b1280	b1280	protein_coding
b1281	b1281	protein_coding
b1282	b1282	protein_coding
b1283	b1283	protein_coding
b1284	b1284	protein_coding
b4596	b4596	protein_coding
b4772	b4772	protein_coding
b1285	b1285	protein_coding
b4672	b4672	protein_coding
b1286	b1286	protein_coding
b1287	b1287	protein_coding
b1288	b1288	protein_coding
b1289	b1289	protein_coding
b1290	b1290	protein_coding
b1291	b1291	protein_coding
b1292	b1292	protein_coding
b1293	b1293	protein_coding
b1294	b1294	protein_coding
b1295	b1295	protein_coding
b1296	b1296	protein_coding
b4742	b4742	protein_coding
b1297	b1297	protein_coding
b1298	b1298	protein_coding
b1299	b1299	protein_coding
b1300	b1300	protein_coding
b1301	b1301	protein_coding
b1302	b1302	protein_coding
b1303	b1303	protein_coding
b1304	b1304	protein_coding
b1305	b1305	protein_coding
b1306	b1306	protein_coding
b1307	b1307	protein_coding
b1308	b1308	protein_coding
b1309	b1309	protein_coding
b1310	b1310	protein_coding
b1311	b1311	protein_coding
b1312	b1312	protein_coding
b1313	b1313	protein_coding
b1314	b1314	protein_coding
b1315	b1315	protein_coding
b1316	b1316	protein_coding
b1317	b1317	protein_coding
b1318	b1318	pseudogene
b4524	b4524	pseudogene
b1319	b1319	protein_coding
b1320	b1320	protein_coding
b1321	b1321	protein_coding
b1322	b1322	protein_coding
b1323	b1323	protein_coding
b1324	b1324	protein_coding
b1325	b1325	protein_coding
b1326	b1326	protein_coding
b4525	b4525	protein_coding
b4673	b4673	protein_coding
b1327	b1327	protein_coding
b1328	b1328	protein_coding
b1329	b1329	protein_coding
b1330	b1330	protein_coding
b1331	b1331	protein_coding
b1332	b1332	protein_coding
b1333	b1333	protein_coding
b1334	b1334	protein_coding
b1335	b1335	protein_coding
b1336	b1336	protein_coding
b1337	b1337	protein_coding
b1338	b1338	protein_coding
b1339	b1339	protein_coding
b4426	b4426	ncRNA
b1340	b1340	protein_coding
b1341	b1341	protein_coding
b4773	b4773	protein_coding
b1342	b1342	protein_coding
b4699	b4699	ncRNA
b4743	b4743	protein_coding
b1343	b1343	protein_coding
b1344	b1344	protein_coding
b1345	b1345	protein_coding
b1346	b1346	protein_coding
b1347	b1347	protein_coding
b4714	b4714	ncRNA
b1348	b1348	protein_coding
b1349	b1349	protein_coding
b1350	b1350	protein_coding
b1351	b1351	protein_coding
b4526	b4526	protein_coding
b1352	b1352	protein_coding
b4833	b4833	ncRNA
b1353	b1353	protein_coding
b4527	b4527	protein_coding
b1355	b1355	protein_coding
b1356	b1356	protein_coding
b1357	b1357	protein_coding
b1358	b1358	protein_coding
b1359	b1359	protein_coding
b1360	b1360	protein_coding
b1361	b1361	protein_coding
b1362	b1362	pseudogene
b4528	b4528	protein_coding
b1363	b1363	protein_coding
b1365	b1365	protein_coding
b1366	b1366	protein_coding
b1368	b1368	protein_coding
b4570	b4570	pseudogene
b1370	b1370	protein_coding
b1372	b1372	protein_coding
b1373	b1373	protein_coding
b1374	b1374	protein_coding
b1375	b1375	protein_coding
b4744	b4744	protein_coding
b4638	b4638	pseudogene
b1376	b1376	protein_coding
b1377	b1377	protein_coding
b4427	b4427	ncRNA
b1378	b1378	protein_coding
b4529	b4529	protein_coding
b1379	b1379	protein_coding
b1380	b1380	protein_coding
b1381	b1381	protein_coding
b1382	b1382	protein_coding
b1383	b1383	protein_coding
b1384	b1384	protein_coding
b1385	b1385	protein_coding
b1386	b1386	protein_coding
b1387	b1387	protein_coding
b1388	b1388	protein_coding
b1389	b1389	protein_coding
b1390	b1390	protein_coding
b1391	b1391	protein_coding
b1392	b1392	protein_coding
b1393	b1393	protein_coding
b1394	b1394	protein_coding
b1395	b1395	protein_coding
b1396	b1396	protein_coding
b1397	b1397	protein_coding
b1398	b1398	protein_coding
b1399	b1399	protein_coding
b1400	b1400	protein_coding
b4674	b4674	protein_coding
b4492	b4492	pseudogene
b1402	b1402	protein_coding
b1403	b1403	protein_coding
b1404	b1404	protein_coding
b1406	b1406	protein_coding
b1407	b1407	protein_coding
b1408	b1408	protein_coding
b1409	b1409	protein_coding
b1410	b1410	protein_coding
b1411	b1411	protein_coding
b1412	b1412	protein_coding
b1413	b1413	protein_coding
b1414	b1414	protein_coding
b1415	b1415	protein_coding
b4493	b4493	pseudogene
b1418	b1418	protein_coding
b4597	b4597	ncRNA
b1419	b1419	protein_coding
b4774	b4774	protein_coding
b4428	b4428	protein_coding
b1420	b1420	protein_coding
b4429	b4429	ncRNA
b1421	b1421	protein_coding
b1422	b1422	protein_coding
b1423	b1423	protein_coding
b1424	b1424	protein_coding
b1426	b1426	protein_coding
b1427	b1427	protein_coding
b1428	b1428	protein_coding
b1429	b1429	protein_coding
b1430	b1430	protein_coding
b1431	b1431	protein_coding
b4578	b4578	pseudogene
b1432	b1432	protein_coding
b1433	b1433	protein_coding
b1434	b1434	protein_coding
b1435	b1435	protein_coding
b1436	b1436	protein_coding
b4532	b4532	protein_coding
b1438	b1438	protein_coding
b1439	b1439	protein_coding
b1440	b1440	protein_coding
b1441	b1441	protein_coding
b1442	b1442	protein_coding
b1443	b1443	protein_coding
b1444	b1444	protein_coding
b4598	b4598	protein_coding
b1445	b1445	protein_coding
b1446	b1446	protein_coding
b1447	b1447	protein_coding
b1448	b1448	protein_coding
b1449	b1449	protein_coding
b1450	b1450	protein_coding
b1451	b1451	protein_coding
b1452	b1452	protein_coding
b1453	b1453	protein_coding
b1454	b1454	protein_coding
b1455	b1455	protein_coding
b1456	b1456	pseudogene
b1457	b1457	protein_coding
b4745	b4745	protein_coding
b1459	b1459	pseudogene
b1460	b1460	protein_coding
b1461	b1461	protein_coding
b1462	b1462	protein_coding
b1463	b1463	protein_coding
b1464	b1464	protein_coding
b1465	b1465	protein_coding
b1466	b1466	protein_coding
b1467	b1467	protein_coding
b1468	b1468	protein_coding
b1469	b1469	protein_coding
b1470	b1470	pseudogene
b1471	b1471	protein_coding
b1472	b1472	protein_coding
b1473	b1473	protein_coding
b1474	b1474	protein_coding
b1475	b1475	protein_coding
b1476	b1476	protein_coding
b1477	b1477	protein_coding
b1478	b1478	protein_coding
b1479	b1479	protein_coding
b1480	b1480	protein_coding
b1481	b1481	protein_coding
b1482	b1482	protein_coding
b1483	b1483	protein_coding
b1484	b1484	protein_coding
b1485	b1485	protein_coding
b1486	b1486	protein_coding
b1487	b1487	protein_coding
b1488	b1488	protein_coding
b1489	b1489	protein_coding
b1490	b1490	protein_coding
b4746	b4746	protein_coding
b1491	b1491	protein_coding
b1492	b1492	protein_coding
b1493	b1493	protein_coding
b1494	b1494	protein_coding
b1495	b1495	protein_coding
b1496	b1496	protein_coding
b4747	b4747	protein_coding
b1497	b1497	protein_coding
b1498	b1498	protein_coding
b1499	b1499	protein_coding
b1500	b1500	protein_coding
b1501	b1501	protein_coding
b1502	b1502	protein_coding
b1503	b1503	protein_coding
b1504	b1504	protein_coding
b1505	b1505	protein_coding
b1506	b1506	pseudogene
b1507	b1507	protein_coding
b1508	b1508	protein_coding
b4696	b4696	pseudogene
b1511	b1511	protein_coding
b1512	b1512	protein_coding
b1513	b1513	protein_coding
b1514	b1514	protein_coding
b1515	b1515	protein_coding
b1516	b1516	protein_coding
b1517	b1517	protein_coding
b1518	b1518	protein_coding
b1519	b1519	protein_coding
b1520	b1520	protein_coding
b1521	b1521	protein_coding
b1522	b1522	protein_coding
b1523	b1523	protein_coding
b1524	b1524	protein_coding
b1525	b1525	protein_coding
b1526	b1526	protein_coding
b1527	b1527	protein_coding
b1528	b1528	protein_coding
b1529	b1529	protein_coding
b1530	b1530	protein_coding
b1531	b1531	protein_coding
b1532	b1532	protein_coding
b1533	b1533	protein_coding
b1534	b1534	protein_coding
b4599	b4599	protein_coding
b4775	b4775	protein_coding
b4698	b4698	ncRNA
b1535	b1535	protein_coding
b1536	b1536	protein_coding
b1537	b1537	protein_coding
b1538	b1538	protein_coding
b1539	b1539	protein_coding
b1540	b1540	protein_coding
b1541	b1541	protein_coding
b1542	b1542	protein_coding
b1543	b1543	protein_coding
b4748	b4748	protein_coding
b1544	b1544	protein_coding
b1545	b1545	protein_coding
b1546	b1546	protein_coding
b1547	b1547	protein_coding
b1548	b1548	protein_coding
b4533	b4533	protein_coding
b1549	b1549	protein_coding
b1550	b1550	protein_coding
b1551	b1551	protein_coding
b4749	b4749	protein_coding
b4724	b4724	protein_coding
b1552	b1552	protein_coding
b1553	b1553	protein_coding
b4689	b4689	protein_coding
b1554	b1554	protein_coding
b1555	b1555	protein_coding
b1556	b1556	protein_coding
b4776	b4776	protein_coding
b1557	b1557	protein_coding
b1558	b1558	protein_coding
b4750	b4750	protein_coding
b1559	b1559	protein_coding
b1560	b1560	protein_coding
b1561	b1561	protein_coding
b1562	b1562	protein_coding
b1563	b1563	protein_coding
b1564	b1564	protein_coding
b1565	b1565	protein_coding
b1566	b1566	protein_coding
b1567	b1567	protein_coding
b1568	b1568	protein_coding
b1569	b1569	protein_coding
b1570	b1570	protein_coding
b1571	b1571	protein_coding
b1572	b1572	protein_coding
b1573	b1573	protein_coding
b1574	b1574	ncRNA
b1575	b1575	protein_coding
b1576	b1576	protein_coding
b1577	b1577	pseudogene
b1578	b1578	pseudogene
b1579	b1579	pseudogene
b4534	b4534	protein_coding
b1580	b1580	protein_coding
b1581	b1581	protein_coding
b1582	b1582	protein_coding
b1583	b1583	protein_coding
b1584	b1584	protein_coding
b1585	b1585	protein_coding
b1586	b1586	protein_coding
b1587	b1587	protein_coding
b1588	b1588	protein_coding
b1589	b1589	protein_coding
b1590	b1590	protein_coding
b1591	b1591	protein_coding
b1592	b1592	protein_coding
b1593	b1593	protein_coding
b1594	b1594	protein_coding
b1595	b1595	protein_coding
b1596	b1596	protein_coding
b1597	b1597	protein_coding
b4601	b4601	protein_coding
b1598	b1598	protein_coding
b1599	b1599	protein_coding
b1600	b1600	protein_coding
b4777	b4777	protein_coding
b1601	b1601	protein_coding
b1602	b1602	protein_coding
b1603	b1603	protein_coding
b1604	b1604	protein_coding
b1605	b1605	protein_coding
b1606	b1606	protein_coding
b1607	b1607	protein_coding
b1608	b1608	protein_coding
b1609	b1609	protein_coding
b1610	b1610	protein_coding
b1611	b1611	protein_coding
b1612	b1612	protein_coding
b1613	b1613	protein_coding
b1614	b1614	protein_coding
b1615	b1615	protein_coding
b1616	b1616	protein_coding
b1617	b1617	protein_coding
b1618	b1618	protein_coding
b1619	b1619	protein_coding
b1620	b1620	protein_coding
b1621	b1621	protein_coding
b1622	b1622	protein_coding
b1623	b1623	protein_coding
b1624	b1624	protein_coding
b4409	b4409	protein_coding
b1625	b1625	protein_coding
b1626	b1626	protein_coding
b1627	b1627	protein_coding
b1628	b1628	protein_coding
b1629	b1629	protein_coding
b1630	b1630	protein_coding
b1631	b1631	protein_coding
b1632	b1632	protein_coding
b1633	b1633	protein_coding
b1634	b1634	protein_coding
b1635	b1635	protein_coding
b1636	b1636	protein_coding
b1637	b1637	protein_coding
b1638	b1638	protein_coding
b1639	b1639	protein_coding
b1640	b1640	protein_coding
b1641	b1641	protein_coding
b1642	b1642	protein_coding
b1643	b1643	protein_coding
b1644	b1644	protein_coding
b1645	b1645	protein_coding
b1646	b1646	protein_coding
b1647	b1647	protein_coding
b1648	b1648	protein_coding
b1649	b1649	protein_coding
b1650	b1650	protein_coding
b1651	b1651	protein_coding
b1652	b1652	protein_coding
b1653	b1653	protein_coding
b1654	b1654	protein_coding
b1655	b1655	protein_coding
b1656	b1656	protein_coding
b1657	b1657	protein_coding
b4602	b4602	protein_coding
b1658	b1658	protein_coding
b1659	b1659	protein_coding
b1660	b1660	protein_coding
b1661	b1661	protein_coding
b1662	b1662	protein_coding
b1663	b1663	protein_coding
b1664	b1664	protein_coding
b1665	b1665	tRNA
b1666	b1666	tRNA
b1667	b1667	protein_coding
b1668	b1668	protein_coding
b1669	b1669	protein_coding
b1670	b1670	protein_coding
b1671	b1671	protein_coding
b1672	b1672	protein_coding
b1673	b1673	protein_coding
b1674	b1674	protein_coding
b1675	b1675	protein_coding
b4817	b4817	protein_coding
b1676	b1676	protein_coding
b1677	b1677	protein_coding
b1678	b1678	protein_coding
b1679	b1679	protein_coding
b1680	b1680	protein_coding
b1681	b1681	protein_coding
b1682	b1682	protein_coding
b1683	b1683	protein_coding
b1684	b1684	protein_coding
b4430	b4430	ncRNA
b1685	b1685	protein_coding
b1686	b1686	protein_coding
b1687	b1687	protein_coding
b1688	b1688	protein_coding
b4431	b4431	ncRNA
b1689	b1689	protein_coding
b1690	b1690	protein_coding
b1691	b1691	protein_coding
b1692	b1692	protein_coding
b1693	b1693	protein_coding
b1694	b1694	protein_coding
b1695	b1695	protein_coding
b1696	b1696	protein_coding
b1697	b1697	protein_coding
b1698	b1698	protein_coding
b1699	b1699	protein_coding
b1700	b1700	protein_coding
b1701	b1701	protein_coding
b1702	b1702	protein_coding
b1703	b1703	protein_coding
b1704	b1704	protein_coding
b1705	b1705	protein_coding
b1706	b1706	protein_coding
b1707	b1707	protein_coding
b1708	b1708	protein_coding
b1709	b1709	protein_coding
b1710	b1710	protein_coding
b1711	b1711	protein_coding
b1712	b1712	protein_coding
b1713	b1713	protein_coding
b1714	b1714	protein_coding
b1715	b1715	protein_coding
b1716	b1716	protein_coding
b1717	b1717	protein_coding
b1718	b1718	protein_coding
b1719	b1719	protein_coding
b4494	b4494	pseudogene
b4535	b4535	protein_coding
b1722	b1722	protein_coding
b1723	b1723	protein_coding
b1724	b1724	protein_coding
b1725	b1725	protein_coding
b1726	b1726	protein_coding
b1727	b1727	protein_coding
b1728	b1728	protein_coding
b1729	b1729	protein_coding
b1730	b1730	protein_coding
b1731	b1731	protein_coding
b1732	b1732	protein_coding
b1733	b1733	protein_coding
b1734	b1734	protein_coding
b1735	b1735	protein_coding
b1736	b1736	protein_coding
b1737	b1737	protein_coding
b1738	b1738	protein_coding
b1739	b1739	protein_coding
b1740	b1740	protein_coding
b1741	b1741	protein_coding
b1742	b1742	protein_coding
b1743	b1743	protein_coding
b1744	b1744	protein_coding
b1745	b1745	protein_coding
b1746	b1746	protein_coding
b1747	b1747	protein_coding
b1748	b1748	protein_coding
b1749	b1749	protein_coding
b1750	b1750	protein_coding
b1751	b1751	protein_coding
b1752	b1752	protein_coding
b1753	b1753	protein_coding
b1754	b1754	protein_coding
b1755	b1755	protein_coding
b1756	b1756	protein_coding
b1757	b1757	protein_coding
b1758	b1758	protein_coding
b1759	b1759	protein_coding
b1760	b1760	protein_coding
b1761	b1761	protein_coding
b1762	b1762	protein_coding
b1763	b1763	protein_coding
b1764	b1764	protein_coding
b1765	b1765	protein_coding
b1766	b1766	protein_coding
b1767	b1767	protein_coding
b1768	b1768	protein_coding
b1769	b1769	protein_coding
b1770	b1770	protein_coding
b1771	b1771	protein_coding
b1772	b1772	protein_coding
b1773	b1773	protein_coding
b1774	b1774	protein_coding
b1775	b1775	protein_coding
b1776	b1776	protein_coding
b1777	b1777	protein_coding
b1778	b1778	protein_coding
b1779	b1779	protein_coding
b1780	b1780	protein_coding
b1781	b1781	protein_coding
b1782	b1782	protein_coding
b1783	b1783	protein_coding
b1784	b1784	protein_coding
b1785	b1785	protein_coding
b1786	b1786	protein_coding
b1787	b1787	protein_coding
b1788	b1788	protein_coding
b1789	b1789	protein_coding
b1790	b1790	protein_coding
b1791	b1791	protein_coding
b1792	b1792	protein_coding
b1793	b1793	protein_coding
b1794	b1794	protein_coding
b4676	b4676	protein_coding
b4675	b4675	protein_coding
b1795	b1795	protein_coding
b1796	b1796	protein_coding
b1797	b1797	protein_coding
b1798	b1798	protein_coding
b1799	b1799	protein_coding
b1800	b1800	protein_coding
b1801	b1801	protein_coding
b1802	b1802	protein_coding
b1803	b1803	protein_coding
b1804	b1804	protein_coding
b1805	b1805	protein_coding
b1806	b1806	protein_coding
b1807	b1807	protein_coding
b1808	b1808	protein_coding
b1809	b1809	protein_coding
b1810	b1810	protein_coding
b1811	b1811	protein_coding
b1812	b1812	protein_coding
b1813	b1813	protein_coding
b1814	b1814	protein_coding
b1815	b1815	protein_coding
b1816	b1816	protein_coding
b4751	b4751	protein_coding
b1817	b1817	protein_coding
b1818	b1818	protein_coding
b1819	b1819	protein_coding
b1820	b1820	protein_coding
b1821	b1821	protein_coding
b1822	b1822	protein_coding
b1823	b1823	protein_coding
b1824	b1824	protein_coding
b1825	b1825	protein_coding
b1826	b1826	protein_coding
b4536	b4536	protein_coding
b1827	b1827	protein_coding
b1828	b1828	protein_coding
b1829	b1829	protein_coding
b1830	b1830	protein_coding
b1831	b1831	protein_coding
b1832	b1832	protein_coding
b1833	b1833	protein_coding
b1834	b1834	protein_coding
b1835	b1835	protein_coding
b1836	b1836	protein_coding
b1837	b1837	protein_coding
b1838	b1838	protein_coding
b4432	b4432	ncRNA
b4433	b4433	ncRNA
b1839	b1839	protein_coding
b1840	b1840	protein_coding
b1841	b1841	protein_coding
b1842	b1842	protein_coding
b1843	b1843	protein_coding
b1844	b1844	protein_coding
b1845	b1845	protein_coding
b1846	b1846	protein_coding
b1847	b1847	protein_coding
b1848	b1848	protein_coding
b1849	b1849	protein_coding
b1850	b1850	protein_coding
b1851	b1851	protein_coding
b1852	b1852	protein_coding
b1853	b1853	protein_coding
b1854	b1854	protein_coding
b1855	b1855	protein_coding
b1856	b1856	protein_coding
b1857	b1857	protein_coding
b1858	b1858	protein_coding
b1859	b1859	protein_coding
b1860	b1860	protein_coding
b1861	b1861	protein_coding
b4677	b4677	protein_coding
b1862	b1862	protein_coding
b1863	b1863	protein_coding
b1864	b1864	protein_coding
b1865	b1865	protein_coding
b1866	b1866	protein_coding
b1867	b1867	protein_coding
b1868	b1868	protein_coding
b1869	b1869	protein_coding
b1870	b1870	protein_coding
b1871	b1871	protein_coding
b1872	b1872	protein_coding
b1873	b1873	protein_coding
b4717	b4717	ncRNA
b1874	b1874	protein_coding
b1875	b1875	protein_coding
b1876	b1876	protein_coding
b4778	b4778	protein_coding
b1877	b1877	protein_coding
b1878	b1878	protein_coding
